6,4,6132
6,4,564
6,4,9236
6,4,5085
6,4,5801
6,4,4948
6,4,579
6,4,5417
6,4,5026
6,4,2965
6,4,1181
6,4,1159
6,4,5572
6,4,1802
6,4,960
6,4,86
6,4,5877
6,4,495
6,4,5244
6,4,2865
6,4,7292
6,4,8531
6,4,2743
6,4,2368
6,4,4905
6,4,4493
6,4,595
6,4,702
6,4,5465
6,4,1105
6,4,4063
6,4,9901
6,4,9622
6,5,818
6,4,2798
6,4,3285
6,4,8780
6,4,5750
6,4,7586
6,4,4620
6,4,6826
6,4,5827
6,5,2076
6,4,3717
6,5,1881
6,4,5707
6,4,8322
6,5,3280
6,4,6713
5,5,36079
6,4,12758
6,4,3656
6,4,6414
6,5,3400
6,4,9574
6,4,7732
6,4,6042
6,5,2884
6,4,13860
6,4,8778
6,4,9723
6,5,3647
6,4,10161
6,4,8526
6,5,200
6,5,4110
6,4,8075
6,5,1047
6,5,2033
6,4,15665
6,5,8287
6,5,3918
6,5,3728
6,5,4730
6,5,871
6,5,2158
6,4,12585
6,4,10725
6,5,4333
6,4,10263
6,5,9044
6,5,2938
6,4,15136
6,4,12366
6,5,6873
6,5,10670
6,4,18105
6,4,13396
6,5,2618
6,5,10068
6,5,6308
6,5,7591
6,5,11790
6,5,11886
6,5,1711
6,5,15046
6,5,4236
6,5,11292
6,4,23027
6,5,12361
6,5,1842
6,5,5740
7,2,78
7,2,349
7,2,238
6,5,18418
7,2,349
7,2,391
7,2,276
6,5,19039
7,2,244
7,2,12
7,2,93
7,2,68
7,2,2
7,2,37
7,2,22
7,2,353
7,2,101
7,2,525
7,2,343
7,2,166
7,2,109
7,2,10
7,2,652
7,2,45
7,2,741
6,5,8070
7,2,53
7,2,126
7,2,4
6,5,11704
7,2,362
7,2,460
7,2,7
7,2,215
7,2,10
7,2,168
7,2,266
7,2,47
7,2,24
7,2,29
7,2,322
6,5,10872
7,2,27
7,2,433
7,2,194
7,2,143
7,2,271
7,2,106
7,2,175
7,2,86
7,2,103
6,5,9213
7,2,476
7,2,414
7,2,219
7,2,449
7,2,88
7,2,213
7,2,31
7,2,335
6,5,17307
6,5,325
7,2,498
7,2,513
7,2,18
7,2,14
7,2,652
6,4,27452
7,2,182
7,2,351
7,2,251
7,2,320
7,2,175
7,2,45
6,5,8554
6,5,8506
7,2,404
7,2,48
7,2,71
7,2,88
7,2,210
7,2,204
7,2,181
6,5,21204
7,2,59
7,2,872
7,2,349
7,2,97
7,2,83
7,2,282
7,2,1
6,5,7038
7,2,444
7,2,148
7,2,564
7,2,50
7,2,25
7,2,49
7,2,90
7,2,32
7,2,36
7,2,32
7,2,127
7,2,422
7,2,318
7,2,67
7,2,207
7,2,2
6,5,16946
7,2,230
6,5,23058
6,5,23666
7,3,223
7,3,428
6,5,9108
7,3,1396
7,3,791
7,3,680
6,5,10529
7,3,2004
7,2,20
7,3,2396
7,3,534
7,3,541
6,5,24043
6,5,19793
6,5,16497
6,5,11962
7,3,1406
7,3,1164
6,5,23634
7,3,3245
7,3,773
7,3,1651
7,3,2204
6,5,16095
7,3,2515
7,3,1206
7,3,3174
7,3,2846
7,3,2537
7,3,625
7,3,922
6,5,16420
7,3,3623
7,3,2141
6,5,30308
6,5,30866
7,3,326
7,3,2531
7,3,766
7,3,3701
7,3,5211
7,3,423
7,3,1328
6,5,29485
7,3,1524
7,3,2967
7,3,910
7,3,1906
7,3,278
7,3,5697
7,3,1378
6,5,15667
7,3,5123
7,3,1801
7,3,1588
6,5,22448
7,3,1735
7,3,3771
7,3,2555
7,3,3744
7,3,7882
7,2,320
7,3,3065
7,3,3588
7,3,1648
7,3,1906
7,3,136
7,3,3853
7,3,1433
7,3,6344
6,5,22761
7,2,41
7,3,738
7,3,345
7,3,3178
7,3,3690
6,5,23603
7,3,1341
7,3,2554
6,5,23284
7,3,2299
7,3,5072
7,3,5712
7,3,3350
6,5,30392
6,5,33606
7,3,2349
7,4,1302
7,3,1695
7,3,2410
7,3,4383
7,3,3167
7,3,5613
7,3,8946
7,3,3421
7,4,1764
7,4,2780
7,3,4222
6,4,4528
7,3,6157
7,4,2162
7,3,4968
7,3,673
7,4,4828
7,3,6588
7,3,13
7,4,3896
6,5,32610
7,3,7666
7,4,943
6,5,37286
7,4,1955
6,5,22601
7,4,6731
7,3,9514
6,5,37789
6,5,31557
7,3,3763
7,4,9018
7,4,4424
7,4,5251
7,4,7261
7,4,9037
6,5,46343
7,3,11889
7,4,985
7,4,23472
7,4,11543
7,4,18027
7,4,6685
7,4,7712
6,5,8877
7,3,8150
6,5,32774
7,3,3638
7,4,21301
7,3,15612
6,5,51870
7,2,382
6,5,51473
7,3,572
7,4,5667
7,4,18695
7,4,18659
7,3,1918
7,4,11423
7,4,1138
7,4,17002
7,4,4275
7,4,28143
7,4,10118
7,4,9952
7,4,7854
7,4,20134
7,4,7768
6,5,70210
7,3,5047
7,4,11559
6,5,50283
6,5,66480
7,4,18062
7,4,15228
7,4,28766
7,4,29759
7,4,10912
7,4,12297
7,4,11493
7,4,29137
7,4,11937
7,4,12167
7,4,30463
7,4,13546
7,4,11429
7,4,2914
6,5,68648
7,4,35911
7,4,13426
7,4,28862
7,5,4379
7,4,15664
6,5,56316
7,3,3832
7,4,38904
7,4,33291
7,4,35147
7,5,9692
7,4,30860
6,5,74888
6,5,46965
7,4,22072
7,3,13
7,3,8507
7,3,3391
6,5,36312
7,4,10442
7,3,767
7,3,3194
7,4,16388
7,5,20932
